
1633082810371,0.2974495,-0.2093279,1.021196,0.1654496,-0.1780093,0.3933285,0.1309026,-0.07670182,0.4539661,0.1076237,-0.06880691,0.4817877,0.07958742,-0.07782891,0.4889149,0.04118937,-0.1156552,0.5002582,0.2437932,-0.3216647,0.4709076,0.2625031,-0.2867086,0.4934263,0.2803532,-0.2967772,0.4880208,0.3030851,-0.2902501,0.4766709,0.3261182,-0.2898249,0.4619242,
1633083187179,0.02495847,-0.00285086,1.090578,0.04950141,-0.1650592,0.4366041,-0.005960472,-0.08302064,0.4928865,-0.03600006,-0.07866813,0.5114161,-0.06241533,-0.09080718,0.509142,-0.09758987,-0.1305289,0.5085853,0.03455959,-0.1532119,0.4222067,0.09754287,-0.08477089,0.47681,0.1322316,-0.08426262,0.4932168,0.1559823,-0.1019648,0.4931839,0.1779366,-0.1385182,0.4882615,
1633084076231,0.02952686,-0.12494,1.06454,0.0006791252,-0.1514062,0.3382416,-0.01766165,-0.06127318,0.407101,-0.04653253,-0.04271057,0.4221835,-0.07687642,-0.04822229,0.4238547,-0.1182952,-0.07541991,0.4332015,-0.0288054,-0.1528646,0.3252415,0.003171191,-0.07461018,0.3775992,0.03010956,-0.0707249,0.4064231,0.05702251,-0.08232551,0.4135306,0.08224034,-0.1143509,0.4157028,
1633077181227,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.04599684,-0.138658,0.4893723,-0.02393476,-0.06176444,0.4991095,0.01694554,-0.1563365,0.5108312,0.03179958,-0.1629266,0.4899464,0.04204681,-0.1588635,0.4916802,
1633077185243,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.04599684,-0.138658,0.4893723,-0.02393476,-0.06176444,0.4991095,0.01694554,-0.1563365,0.5108312,0.03179958,-0.1629266,0.4899464,0.04204681,-0.1588635,0.4916802,
1633077189216,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633077193239,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633077197236,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633077201216,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633084623113,0.05733036,-0.08458504,1.066723,-0.01542565,-0.1280312,0.352745,-0.04792916,-0.04192939,0.4173788,-0.07497301,-0.02980646,0.4355251,-0.1068784,-0.03464808,0.432855,-0.1486401,-0.06504744,0.4351204,-0.01037862,-0.1212928,0.3226144,0.03329458,-0.04186774,0.3670783,0.06057176,-0.04055436,0.3956957,0.08745834,-0.05544529,0.4026395,0.11589,-0.09020846,0.40355,
1633077721528,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1504761,-0.1558113,0.4893723,-0.128414,-0.07891775,0.4991095,-0.08753374,-0.1734898,0.5108312,-0.07267969,-0.1800799,0.4899464,-0.06243247,-0.1760168,0.4916802,
1633077725538,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1504761,-0.1558113,0.4893723,-0.128414,-0.07891775,0.4991095,-0.08753374,-0.1734898,0.5108312,-0.07267969,-0.1800799,0.4899464,-0.06243247,-0.1760168,0.4916802,
1633077729524,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633077733538,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633077737528,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633077741539,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633077745536,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633085409129,0.09193218,-0.1544171,1.079686,0.05206964,-0.1529456,0.4669394,0.03045856,-0.1090524,0.5325763,-0.02367321,-0.04499659,0.5141877,-0.05333855,-0.05807645,0.5168256,-0.09112755,-0.09765121,0.52092,0.03312798,-0.1347247,0.4416649,0.06181614,-0.09524079,0.5073232,0.1097238,-0.05117023,0.4956838,0.1387468,-0.0610003,0.4907973,0.1622421,-0.09325145,0.4907789,
1633190717381,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633190725376,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1192884,-0.09187618,0.4893723,-0.09722628,-0.01498263,0.4991095,-0.05634598,-0.1095547,0.5108312,-0.04149193,-0.1161448,0.4899464,-0.03124471,-0.1120817,0.4916802,
1633190820086,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.02728416,-0.1168265,0.4893723,-0.005222078,-0.03993293,0.4991095,0.03565823,-0.134505,0.5108312,0.05051227,-0.1410951,0.4899464,0.06075949,-0.137032,0.4916802,
1633190824074,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.02728416,-0.1168265,0.4893723,-0.005222078,-0.03993293,0.4991095,0.03565823,-0.134505,0.5108312,0.05051227,-0.1410951,0.4899464,0.06075949,-0.137032,0.4916802,
1633190828101,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633191620273,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0771847,-0.1183859,0.4893723,-0.05512262,-0.04149235,0.4991095,-0.01424232,-0.1360644,0.5108312,0.0006117299,-0.1426545,0.4899464,0.01085895,-0.1385914,0.4916802,
1633191671394,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1676295,-0.1246235,0.4893723,-0.1455674,-0.04772992,0.4991095,-0.1046871,-0.142302,0.5108312,-0.08983303,-0.1488921,0.4899464,-0.07958581,-0.1448289,0.4916802,
1633191675373,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1676295,-0.1246235,0.4893723,-0.1455674,-0.04772992,0.4991095,-0.1046871,-0.142302,0.5108312,-0.08983303,-0.1488921,0.4899464,-0.07958581,-0.1448289,0.4916802,
1633191679379,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1676295,-0.1246235,0.4893723,-0.1455674,-0.04772992,0.4991095,-0.1046871,-0.142302,0.5108312,-0.08983303,-0.1488921,0.4899464,-0.07958581,-0.1448289,0.4916802,
1633422383216,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1473574,-0.1090295,0.4893723,-0.1252953,-0.03213598,0.4991095,-0.08441503,-0.126708,0.5108312,-0.06956098,-0.1332981,0.4899464,-0.05931376,-0.129235,0.4916802,
1633422387227,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1473574,-0.1090295,0.4893723,-0.1252953,-0.03213598,0.4991095,-0.08441503,-0.126708,0.5108312,-0.06956098,-0.1332981,0.4899464,-0.05931376,-0.129235,0.4916802,
1633512873478,0.2788457,-0.3094106,1.007557,0.0951126,-0.1853311,0.372389,0.0562121,-0.08647083,0.4203784,0.03219503,-0.07942185,0.4495321,0.006573544,-0.09208294,0.4601983,-0.02523958,-0.1299746,0.4735328,0.1131079,-0.1915822,0.3595632,0.1850614,-0.0987057,0.3852889,0.2189418,-0.09692074,0.3980987,0.2432989,-0.1090101,0.3910397,0.2706711,-0.1410879,0.3791132,
1633513155926,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.05535324,-0.1620489,0.4893723,-0.03329116,-0.08515532,0.4991095,0.007589143,-0.1797274,0.5108312,0.02244319,-0.1863175,0.4899464,0.03269041,-0.1822543,0.4916802,
1633513159918,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.05535324,-0.1620489,0.4893723,-0.03329116,-0.08515532,0.4991095,0.007589143,-0.1797274,0.5108312,0.02244319,-0.1863175,0.4899464,0.03269041,-0.1822543,0.4916802,
1633513163931,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633513167939,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633513366011,-0.06294303,-0.03747749,1.126825,-0.02715477,-0.1079835,0.4376927,-0.04125198,0.02574202,0.4728108,-0.06759962,0.03593213,0.4993622,-0.09334411,0.02630157,0.5069295,-0.1331028,0.002030854,0.5093024,-0.01036828,-0.1125942,0.4247434,0.01011671,0.01236829,0.462975,0.03513831,0.02726845,0.4839293,0.0602381,0.02039216,0.4911736,0.09207614,-0.003058377,0.499583,
1633513798027,-0.08521771,-0.2745561,1.134671,0.09746526,-0.2131156,0.4947187,0.1014692,-0.128985,0.5327337,0.0884485,-0.1223654,0.5717632,0.06110079,-0.1242091,0.5849294,0.01529111,-0.1447977,0.5981881,-0.1359283,-0.2168052,0.3831477,-0.1681105,-0.1483381,0.4369255,-0.1631375,-0.1385699,0.4688682,-0.1384252,-0.124067,0.4789438,-0.1101993,-0.1394106,0.4924352,
1633509039630,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.05067504,-0.1324204,0.4893723,-0.02861296,-0.05552686,0.4991095,0.01226734,-0.1500989,0.5108312,0.02712139,-0.156689,0.4899464,0.03736861,-0.1526259,0.4916802,
1633509043640,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.05067504,-0.1324204,0.4893723,-0.02861296,-0.05552686,0.4991095,0.01226734,-0.1500989,0.5108312,0.02712139,-0.156689,0.4899464,0.03736861,-0.1526259,0.4916802,
1633509047646,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1239666,-0.06692594,0.4893723,-0.1019045,0.009967615,0.4991095,-0.06102421,-0.08460444,0.5108312,-0.04617016,-0.09119454,0.4899464,-0.03592294,-0.08713142,0.4916802,
1633509051642,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633509055648,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633509141186,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.09745682,-0.1526925,0.4893723,-0.07539474,-0.07579897,0.4991095,-0.03451444,-0.170371,0.5108312,-0.01966039,-0.1769611,0.4899464,-0.009413168,-0.172898,0.4916802,
1633509145171,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.09745682,-0.1526925,0.4893723,-0.07539474,-0.07579897,0.4991095,-0.03451444,-0.170371,0.5108312,-0.01966039,-0.1769611,0.4899464,-0.009413168,-0.172898,0.4916802,
1633509149193,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633509331847,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.08498168,-0.1339798,0.4893723,-0.0629196,-0.05708626,0.4991095,-0.0220393,-0.1516583,0.5108312,-0.007185251,-0.1582484,0.4899464,0.003061973,-0.1541853,0.4916802,
1633509527360,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.2019361,-0.1355392,0.4893723,-0.179874,-0.05864566,0.4991095,-0.1389937,-0.1532177,0.5108312,-0.1241397,-0.1598078,0.4899464,-0.1138925,-0.1557447,0.4916802,
1633509531356,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1052537,-0.118386,0.4893723,-0.08319157,-0.04149248,0.4991095,-0.04231127,-0.1360645,0.5108312,-0.02745722,-0.1426546,0.4899464,-0.01721,-0.1385915,0.4916802,
1633509644447,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1489168,-0.1495737,0.4893723,-0.1268547,-0.07268019,0.4991095,-0.08597438,-0.1672522,0.5108312,-0.07112033,-0.1738423,0.4899464,-0.06087311,-0.1697792,0.4916802,
56715,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1115019,-0.07784168,0.4893723,0.133564,-0.0009481286,0.4991095,0.1744443,-0.09552018,0.5108312,0.1892983,-0.1021103,0.4899464,0.1995455,-0.09804716,0.4916802,
1633529553475,0.2768937,-0.2503361,1.067815,0.1629561,-0.2648752,0.5121276,0.1440455,-0.1808274,0.5657054,0.1050025,-0.1659213,0.5839013,0.07989964,-0.1828461,0.5904437,0.04213668,-0.2182553,0.5854657,0.1142165,-0.2105403,0.469272,0.1742992,-0.1739631,0.5311733,0.2106117,-0.1800918,0.5437408,0.2340184,-0.1955702,0.5347226,0.2510936,-0.2314167,0.5200197,
1633529891882,0.2661016,-0.1773603,1.037274,0.1058363,-0.08986048,0.4623065,0.06506756,0.0001695631,0.5043163,0.03345894,0.00941244,0.5273165,0.007881116,-0.004925682,0.5358342,-0.0272503,-0.03997983,0.5416878,0.142094,-0.1695529,0.5028336,0.1955185,-0.1117675,0.5464426,0.2328284,-0.1079314,0.5542462,0.2585396,-0.1195544,0.5457653,0.2802621,-0.1476823,0.5279756,
1633529151681,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1333229,-0.08251984,0.4893723,-0.1112608,-0.005626285,0.4991095,-0.07038049,-0.1001983,0.5108312,-0.05552645,-0.1067884,0.4899464,-0.04527923,-0.1027253,0.4916802,
1633529155684,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.02572483,-0.1168265,0.4893723,-0.003662751,-0.03993291,0.4991095,0.03721755,-0.134505,0.5108312,0.0520716,-0.1410951,0.4899464,0.06231882,-0.1370319,0.4916802,
1633536651053,0.05932906,-0.2186818,1.092545,0.03389555,-0.2026704,0.4682434,-0.01804727,-0.1346287,0.5386795,-0.04773326,-0.1383123,0.5652359,-0.07371434,-0.1573821,0.5700652,-0.1020575,-0.2010181,0.5672975,0.02658864,-0.1971322,0.4521134,0.06976943,-0.1425513,0.5173748,0.107397,-0.1444497,0.5380567,0.1325383,-0.158807,0.5360591,0.1571827,-0.192102,0.5249439,
1633537938191,0.3346003,-0.1012093,1.114914,0.1196614,-0.1758703,0.5278559,0.09140255,-0.1125583,0.5879148,0.05496285,-0.1024469,0.6108319,0.03059053,-0.1196825,0.6216103,0.0005230012,-0.1634035,0.6286579,0.1383803,-0.1760772,0.4836417,0.1949051,-0.1158771,0.523263,0.2325426,-0.1102975,0.5275462,0.2571739,-0.1239307,0.5193478,0.2806745,-0.159864,0.5038514,
1633537946177,0.3513174,-0.1420514,1.109432,0.124985,-0.171621,0.5070165,0.08317394,-0.0969473,0.5670839,0.06392222,-0.09722909,0.5955713,0.04096017,-0.1146676,0.607138,0.009838444,-0.1531649,0.6119497,0.1470916,-0.1918448,0.4950751,0.212419,-0.1261514,0.5270446,0.2487766,-0.1270778,0.5340427,0.2722112,-0.1422836,0.525034,0.2970551,-0.1760248,0.5022039,
1633537954191,0.2860362,-0.08805445,1.140411,0.04101533,-0.09389203,0.4905197,0.04198195,-0.1407799,0.4184583,0.03628527,-0.1519942,0.4187798,0.0375524,-0.1628951,0.4160823,0.04587784,-0.1746354,0.4154389,0.1639559,-0.06849719,0.4228136,0.1168279,-0.1311073,0.394538,0.1260303,-0.1446144,0.3925005,0.1263937,-0.1555302,0.3887374,0.1208632,-0.1659476,0.388625,
1633615962768,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.502997,-0.1603926,0.4893723,-0.480935,-0.08349906,0.4991095,-0.4400547,-0.1780711,0.5108312,-0.4252006,-0.1846612,0.4899464,-0.4149534,-0.1805981,0.4916802,
1633615966797,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.4205185,-0.1219026,0.4893723,-0.3984564,-0.04500905,0.4991095,-0.3575761,-0.1395811,0.5108312,-0.342722,-0.1461712,0.4899464,-0.3324748,-0.1421081,0.4916802,
1633615970790,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.3765299,-0.1310669,0.4893723,-0.3544678,-0.05417332,0.4991095,-0.3135875,-0.1487454,0.5108312,-0.2987335,-0.1553355,0.4899464,-0.2884862,-0.1512724,0.4916802,
1633941092520,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.270224,-0.1090726,0.4893723,-0.2481619,-0.03217905,0.4991095,-0.2072816,-0.1267511,0.5108312,-0.1924276,-0.1333412,0.4899464,-0.1821803,-0.1292781,0.4916802,
1633941096498,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.2372326,-0.04675541,0.4893723,-0.2151705,0.03013814,0.4991095,-0.1742902,-0.06443392,0.5108312,-0.1594362,-0.07102402,0.4899464,-0.1491889,-0.0669609,0.4916802,
1633941100523,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633941104528,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633946048235,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.2683911,-0.09257685,0.4893723,-0.2463291,-0.01568329,0.4991095,-0.2054488,-0.1102553,0.5108312,-0.1905947,-0.1168454,0.4899464,-0.1803475,-0.1127823,0.4916802,
1633946052254,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1584195,-0.03392541,0.4893723,-0.1363574,0.04296814,0.4991095,-0.09547713,-0.05160392,0.5108312,-0.08062308,-0.05819402,0.4899464,-0.07037586,-0.0541309,0.4916802,
1633949199308,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.3013826,-0.09257685,0.4893723,-0.2793205,-0.01568329,0.4991095,-0.2384402,-0.1102553,0.5108312,-0.2235862,-0.1168454,0.4899464,-0.213339,-0.1127823,0.4916802,
1633949203287,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633953006945,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.2042411,-0.129234,0.4893723,-0.182179,-0.05234049,0.4991095,-0.1412988,-0.1469125,0.5108312,-0.1264447,-0.1535026,0.4899464,-0.1161975,-0.1494395,0.4916802,
1633953010941,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1749154,-0.07058257,0.4893723,-0.1528533,0.006310984,0.4991095,-0.111973,-0.08826108,0.5108312,-0.09711895,-0.09485117,0.4899464,-0.08687173,-0.09078805,0.4916802,
1633957299676,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.2793884,-0.142064,0.4893723,-0.2573263,-0.06517049,0.4991095,-0.216446,-0.1597425,0.5108312,-0.2015919,-0.1663326,0.4899464,-0.1913447,-0.1622695,0.4916802,
1633957303669,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.334374,-0.09807545,0.4893723,-0.3123119,-0.0211819,0.4991095,-0.2714317,-0.115754,0.5108312,-0.2565776,-0.1223441,0.4899464,-0.2463304,-0.1182809,0.4916802,
1633957307688,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.3270426,-0.02476112,0.4893723,-0.3049805,0.05213243,0.4991095,-0.2641003,-0.04243962,0.5108312,-0.2492462,-0.04902972,0.4899464,-0.238999,-0.0449666,0.4916802,
1633968032006,0.08900344,-0.09722605,1.072789,0.0321591,-0.1242877,0.3919786,0.01725466,-0.05997736,0.4332126,-0.008972551,-0.05400696,0.458716,-0.04031187,-0.05781088,0.4595081,-0.07606314,-0.08951647,0.4601454,0.07275858,-0.2129234,0.5605237,0.1376083,-0.1376223,0.6194575,0.166393,-0.1811163,0.6505792,0.1959536,-0.1913319,0.6433197,0.2228877,-0.2183511,0.6155612,
1633968036566,0.09197135,-0.1007837,1.072383,0.02517829,-0.1202676,0.3971943,0.005828424,-0.05155328,0.4340832,-0.02002794,-0.04712445,0.4591558,-0.04940517,-0.05342787,0.4597198,-0.08277351,-0.08656318,0.4612667,0.07119784,-0.2210535,0.561109,0.1399631,-0.1571824,0.629078,0.1625511,-0.2252519,0.6435243,0.182739,-0.2351656,0.6373817,0.2078501,-0.2320838,0.6159673,
1633968041296,0.1222614,-0.118115,1.070691,0.02428478,-0.1229147,0.3961243,0.01361117,-0.08916523,0.450032,-0.002086054,-0.08694596,0.4714065,-0.04335437,-0.06283408,0.4679491,-0.08401214,-0.08807954,0.4614869,0.07637587,-0.2147154,0.5629952,0.1399377,-0.1796419,0.6290656,0.1635468,-0.2221282,0.6300878,0.1836372,-0.2187764,0.624409,0.2079943,-0.2131514,0.6003686,
1633968046087,0.1396068,-0.1498714,1.062859,0.01917797,-0.1121462,0.3905021,0.01094775,-0.08784057,0.4409981,-0.006897785,-0.08013135,0.4620983,-0.03485207,-0.07316884,0.4683991,-0.07913279,-0.08288464,0.460922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1633968050672,0.1410872,-0.1560692,1.062257,0.01691777,-0.1099977,0.3910163,0.004442255,-0.08047832,0.441396,-0.01268838,-0.07311878,0.4619338,-0.03947385,-0.07014859,0.4679346,-0.08318016,-0.08125727,0.4605943,0.1074518,-0.3035007,0.5558257,0.1089477,-0.2846446,0.6057657,0.1297296,-0.2849822,0.6194208,0.1544168,-0.2697046,0.6211615,0.1811298,-0.2661359,0.6016746,
